State,Educated People,Unemployed People,Unemployment Rate %
Sikkim,1541,395,25.63270603504218
Manipur,2856,702,24.579831932773107
Arunachal Pradesh,3917,1131,28.874138371202452
Manipur,8927,2105,23.580150106418728
Andhra Pradesh,1815,534,29.421487603305785
Meghalaya,811,242,29.839704069050555
Arunachal Pradesh,946,100,10.570824524312897
Andhra Pradesh,2518,409,16.243050039714056
Punjab,9385,2448,26.0841768779968
Goa,2876,685,23.81780250347705
Goa,5633,1684,29.895260074560625
Tamil Nadu,3235,791,24.45131375579598
Jharkhand,7015,1408,20.07127583749109
Meghalaya,7341,1716,23.375561912545976
Odisha,8295,1154,13.911995177817962
Uttarakhand,7084,1891,26.693958215697343
Jharkhand,8327,1587,19.058484448180618
Sikkim,3491,674,19.3067888857061
Haryana,2006,508,25.324027916251246
Sikkim,6662,1771,26.583608525968177
Jharkhand,9824,1852,18.851791530944624
Himachal Pradesh,6158,1094,17.76550828190971
Arunachal Pradesh,5891,704,11.950432863690374
Maharashtra,1939,537,27.694687983496646
Sikkim,511,137,26.810176125244617
Himachal Pradesh,6827,1635,23.949025926468433
Uttar Pradesh,6814,1316,19.31317874963311
Maharashtra,2160,406,18.796296296296298
Nagaland,1730,497,28.728323699421964
Rajasthan,9150,2046,22.360655737704917
Andhra Pradesh,6026,1579,26.20311981413873
West Bengal,8747,2071,23.676689150565906
Odisha,9155,1097,11.982523211359911
Mizoram,9640,1667,17.29253112033195
Uttar Pradesh,5943,781,13.141511021369679
Haryana,2499,462,18.487394957983195
Uttarakhand,8799,2293,26.059779520400046
Manipur,6006,1398,23.276723276723278
Uttar Pradesh,5619,967,17.209467876846414
Punjab,4450,941,21.14606741573034
Himachal Pradesh,7265,1664,22.9043358568479
Haryana,6394,692,10.822646230841414
Telangana,1254,174,13.875598086124402
Maharashtra,4213,511,12.129124139568004
Himachal Pradesh,8771,2325,26.50780982784175
Arunachal Pradesh,7079,1552,21.92400056505156
Uttar Pradesh,7264,1029,14.165748898678416
Tripura,4815,990,20.5607476635514
Jharkhand,8756,1859,21.231155778894472
Mizoram,536,76,14.17910447761194
Kerala,1616,275,17.01732673267327
Haryana,7966,1601,20.097916143610345
Haryana,734,82,11.1716621253406
Gujarat,711,104,14.627285513361462
Sikkim,3350,939,28.029850746268657
Tripura,2646,745,28.1557067271353
Goa,724,210,29.005524861878452
Kerala,5364,1434,26.733780760626395
West Bengal,6195,838,13.527037933817596
Chhattisgarh,1369,278,20.306793279766254
Andhra Pradesh,8822,2437,27.624121514395828
Jharkhand,1651,369,22.35009085402786
Nagaland,5165,1083,20.96805421103582
Himachal Pradesh,3181,536,16.850047154982708
Mizoram,1653,471,28.49364791288566
Bihar,5371,1457,27.127164401415005
Telangana,9568,1952,20.401337792642142
Bihar,2899,677,23.35288030355295
Haryana,1575,160,10.158730158730158
Goa,3946,915,23.188038520020275
Uttarakhand,9235,1028,11.131564699512724
Bihar,2084,371,17.802303262955853
Himachal Pradesh,6694,1635,24.424858081864357
Uttarakhand,6676,745,11.159376872378669
Bihar,1881,468,24.880382775119617
Arunachal Pradesh,4872,812,16.666666666666664
Bihar,8636,1671,19.349235757295045
Kerala,8049,2412,29.96645546030563
Bihar,5279,1207,22.864178821746542
Manipur,8036,1969,24.502239920358388
West Bengal,2445,508,20.777096114519427
Madhya Pradesh,8433,1587,18.818925649235148
Andhra Pradesh,4870,1111,22.813141683778234
Haryana,7115,746,10.484891075193254
Odisha,9785,2151,21.982626469085336
Andhra Pradesh,8638,2530,29.28918731187775
Tamil Nadu,2854,499,17.484232655921513
Tamil Nadu,3848,581,15.098752598752599
Meghalaya,2612,386,14.777947932618682
Telangana,9121,2448,26.83916237254687
Haryana,1092,157,14.377289377289376
West Bengal,3161,465,14.710534640936412
Arunachal Pradesh,3506,909,25.92698231602966
Assam,7851,1601,20.392306712520696
Maharashtra,7492,1652,22.05018686599039
Tripura,5228,1064,20.35195103289977
Sikkim,523,65,12.4282982791587
Nagaland,6092,1124,18.45042678923178
Telangana,4734,669,14.131812420785806
Bihar,6281,1680,26.74733322719312
Arunachal Pradesh,9565,2828,29.56612650287507
Gujarat,6863,735,10.709602214774879
Tripura,2696,667,24.740356083086056
Assam,830,190,22.89156626506024
Telangana,5691,1440,25.30311017395888
Himachal Pradesh,9171,2294,25.013629920401264
Uttar Pradesh,3010,875,29.069767441860467
Gujarat,849,173,20.376914016489987
Jharkhand,4627,900,19.451048195374973
Tripura,2453,490,19.975540154912352
Goa,2651,600,22.632968691059975
Mizoram,874,258,29.51945080091533
Mizoram,6623,1415,21.364940359353767
Uttar Pradesh,9109,1536,16.862443736963442
Chhattisgarh,9327,2204,23.63032057467567
Manipur,529,95,17.958412098298677
Gujarat,1146,155,13.525305410122165
Andhra Pradesh,2913,705,24.20185375901133
West Bengal,702,139,19.8005698005698
Manipur,5210,1514,29.059500959692897
Jharkhand,9613,1786,18.579007593883283
Chhattisgarh,5842,1146,19.616569667921947
Meghalaya,9362,2420,25.84917752616962
Odisha,4054,507,12.506166748889985
Meghalaya,5775,1382,23.93073593073593
Assam,9101,1848,20.305460938358422
Chhattisgarh,2912,729,25.03434065934066
Haryana,2486,682,27.43362831858407
Nagaland,2986,393,13.16141995981246
Kerala,3336,698,20.92326139088729
Jharkhand,3797,504,13.27363708190677
Meghalaya,7482,1418,18.952151831061215
Tamil Nadu,2027,368,18.15490873211643
Rajasthan,5869,1576,26.852956210598055
Tamil Nadu,3022,652,21.575115817339512
Karnataka,5141,1148,22.33028593658821
Tripura,5571,769,13.803625919942561
Tamil Nadu,6147,1720,27.981129006019195
Uttar Pradesh,8301,1586,19.10613179135044
Odisha,2953,606,20.52150355570606
Telangana,1615,380,23.52941176470588
Chhattisgarh,6470,1499,23.168469860896444
Andhra Pradesh,5246,1025,19.538696149447198
Nagaland,2816,447,15.873579545454545
Gujarat,2212,234,10.57866184448463
Chhattisgarh,7402,1210,16.346933261280736
Kerala,9318,1768,18.97402876153681
Andhra Pradesh,2550,736,28.862745098039216
Mizoram,9082,1807,19.896498568597227
Assam,8907,2595,29.134388683058273
Uttarakhand,5853,1358,23.201776866564156
Karnataka,1746,421,24.11225658648339
Haryana,2737,324,11.837778589696748
Gujarat,1203,222,18.453865336658353
Tamil Nadu,4844,1381,28.509496284062756
Haryana,4300,1209,28.11627906976744
Telangana,9800,1926,19.653061224489797
Andhra Pradesh,6987,2061,29.497638471446976
Jharkhand,2931,761,25.963834868645513
Kerala,5439,1390,25.55616841331127
Madhya Pradesh,7160,780,10.893854748603351
Rajasthan,2473,484,19.57137080469066
Nagaland,1183,299,25.274725274725274
Chhattisgarh,4670,761,16.295503211991434
Jharkhand,4684,812,17.335610589239966
Meghalaya,2547,663,26.03062426383981
Goa,9902,2120,21.409816198747727
Jharkhand,7357,1874,25.472339268723665
Mizoram,5530,1209,21.8625678119349
Gujarat,1854,539,29.072276159654802
Chhattisgarh,1087,265,24.379024839006437
Chhattisgarh,3032,647,21.339050131926122
West Bengal,9513,1135,11.931041732366236
Nagaland,7910,1045,13.211125158027812
Kerala,1006,114,11.332007952286283
Haryana,528,144,27.27272727272727
Kerala,2459,328,13.338755591703944
Maharashtra,3258,461,14.149785144260282
Kerala,1910,317,16.596858638743456
Karnataka,2775,360,12.972972972972974
Andhra Pradesh,7676,1951,25.41688379364252
Arunachal Pradesh,1020,252,24.705882352941178
Madhya Pradesh,8971,2193,24.445435291494817
Meghalaya,7409,781,10.541233634768526
Assam,744,94,12.634408602150538
Karnataka,9999,1621,16.21162116211621
Karnataka,8462,923,10.907586858898606
Madhya Pradesh,6799,741,10.89866156787763
Karnataka,8586,1130,13.160959701840206
Karnataka,4371,655,14.985129261038663
Himachal Pradesh,1158,147,12.694300518134716
Manipur,9576,1155,12.06140350877193
Haryana,6157,1392,22.608413188241027
Meghalaya,4212,890,21.130104463437796
Maharashtra,1952,471,24.12909836065574
Uttarakhand,7277,1766,24.268242407585543
Jharkhand,8647,2252,26.043714583092402
Himachal Pradesh,8297,1353,16.307098951428227
Madhya Pradesh,3439,694,20.18028496656005
Mizoram,3566,400,11.217049915872126
Mizoram,2602,379,14.565718677940046
Kerala,2313,542,23.43277129269347
Andhra Pradesh,7322,1321,18.04151871073477
Madhya Pradesh,5035,841,16.703078450844092
Assam,7380,1211,16.40921409214092
Tamil Nadu,6047,1504,24.87183727468166
Tripura,7640,2113,27.65706806282722
Madhya Pradesh,8835,1297,14.680249009620827
Punjab,5867,850,14.487813192432247
Maharashtra,2173,447,20.570639668660835
Haryana,4065,1048,25.781057810578105
Punjab,1649,454,27.531837477258946
Bihar,8119,1658,20.42123414213573
Sikkim,6427,1188,18.48451843784036
Sikkim,3159,830,26.274137385248498
Rajasthan,8151,1385,16.991780149674888
Himachal Pradesh,5901,824,13.963734960176241
Karnataka,7000,757,10.814285714285713
Jharkhand,2365,487,20.591966173361524
Assam,4876,938,19.237079573420836
Manipur,5068,1359,26.815311760063143
Kerala,6917,1514,21.888101778227558
Himachal Pradesh,1331,319,23.96694214876033
Sikkim,2350,305,12.978723404255318
Telangana,3820,467,12.225130890052355
Sikkim,779,198,25.41720154043646
Rajasthan,9825,2788,28.376590330788805
Chhattisgarh,5950,968,16.26890756302521
Meghalaya,7385,752,10.18280297901151
Haryana,921,186,20.195439739413683
Tripura,4218,480,11.379800853485063
Tripura,3026,769,25.413086582947784
Sikkim,4593,1335,29.06596995427825
Tamil Nadu,3388,831,24.527744982290436
Gujarat,5055,1115,22.05736894164194
Punjab,4243,776,18.28894650011784
Kerala,8345,2466,29.550629119233072
Gujarat,4861,963,19.81073853116643
Andhra Pradesh,9843,2062,20.948897693792542
West Bengal,3241,347,10.706572045664918
Goa,6605,715,10.825132475397426
Tamil Nadu,9734,1964,20.176700226011917
Jharkhand,2364,284,12.013536379018612
Sikkim,7614,847,11.124244812188074
Rajasthan,2164,568,26.247689463955638
Kerala,4757,1372,28.841706958166913
Kerala,1617,309,19.109461966604822
Bihar,1522,293,19.250985545335087
Andhra Pradesh,1477,209,14.150304671631686
Sikkim,4927,668,13.557946011771868
Nagaland,5957,824,13.832466006379049
Goa,5433,1523,28.032394625437146
Meghalaya,9983,2003,20.064108985274967
West Bengal,6390,1185,18.544600938967136
Arunachal Pradesh,8255,2156,26.117504542701393
Arunachal Pradesh,3931,531,13.508013228186211
Himachal Pradesh,7040,1054,14.97159090909091
Kerala,8394,1009,12.020490826781034
Haryana,4653,1362,29.27143778207608
Uttar Pradesh,6186,1136,18.364047849983834
Kerala,3113,467,15.001606167683907
Punjab,6407,1484,23.162166380521303
Goa,6687,983,14.700164498280246
Odisha,7869,1220,15.503875968992247
Tamil Nadu,8600,2075,24.12790697674419
Meghalaya,5359,1281,23.90371337936182
Punjab,9737,2689,27.61630892472014
Maharashtra,4550,828,18.197802197802197
Himachal Pradesh,3396,415,12.220259128386337
Chhattisgarh,1722,411,23.86759581881533
Tripura,1635,211,12.905198776758409
Mizoram,6554,1044,15.929203539823009
Tripura,5213,1280,24.553999616343756
Karnataka,7745,1626,20.994189799870885
Rajasthan,1269,141,11.11111111111111
Mizoram,2978,313,10.51040967092008
Sikkim,3881,880,22.674568410203555
Sikkim,5138,833,16.212534059945504
Assam,2850,694,24.350877192982455
Rajasthan,5224,878,16.80704441041348
Maharashtra,9655,2349,24.32936302433972
Tripura,7900,981,12.417721518987342
Tripura,5261,1323,25.147310397262878
Kerala,7662,1191,15.544244322631167
Rajasthan,5349,624,11.66573191250701
Maharashtra,2524,386,15.293185419968305
Meghalaya,8373,1325,15.824674549146064
Arunachal Pradesh,5898,953,16.15801966768396
Tripura,5425,827,15.244239631336406
Tripura,2993,886,29.602405613097226
Himachal Pradesh,9608,2417,25.15611990008326
West Bengal,6620,1822,27.522658610271904
Bihar,2651,627,23.651452282157674
Punjab,8228,1251,15.204180845892076
Madhya Pradesh,8784,1822,20.742258652094716
Odisha,3649,524,14.360098657166349
Madhya Pradesh,3449,754,21.861409104088143
Karnataka,826,97,11.743341404358354
Jharkhand,1849,362,19.578150351541375
Sikkim,5810,789,13.580034423407916
Manipur,8354,2499,29.913813741920038
Telangana,8345,1419,17.00419412822049
Maharashtra,8735,2513,28.769318832283915
Goa,1823,403,22.106417992320353
Maharashtra,2423,725,29.921584812216263
Himachal Pradesh,8709,2278,26.15684923642209
Haryana,8739,1881,21.524201853759013
Jharkhand,5824,1574,27.026098901098898
Manipur,771,219,28.404669260700388
Mizoram,8133,1375,16.90643059141768
Odisha,2815,352,12.5044404973357
Haryana,6429,1252,19.47425727173744
Bihar,8794,2183,24.823743461450988
Karnataka,8543,1656,19.384291232588083
Sikkim,6583,1436,21.813762722163148
Nagaland,2341,288,12.302434856898762
Goa,8036,812,10.104529616724738
Arunachal Pradesh,2117,606,28.625413320736893
Nagaland,5876,1591,27.076242341729067
Assam,6214,1067,17.170904409398133
Rajasthan,2501,269,10.755697720911634
Bihar,9232,1352,14.644714038128251
Arunachal Pradesh,515,135,26.21359223300971
Kerala,7128,954,13.383838383838384
Uttar Pradesh,851,107,12.573443008225619
Arunachal Pradesh,4277,668,15.618424129062427
Assam,2818,344,12.207239176721078
Tripura,2596,713,27.465331278890602
Nagaland,8054,1239,15.3836602930221
Haryana,1416,324,22.88135593220339
Himachal Pradesh,2172,542,24.953959484346225
Odisha,8746,2552,29.179053281500117
Jharkhand,4198,494,11.767508337303479
Tamil Nadu,5195,545,10.490856592877767
Sikkim,1610,365,22.67080745341615
Meghalaya,8781,1809,20.60129825760164
Arunachal Pradesh,2909,323,11.103471983499483
Jharkhand,8499,1772,20.849511707259676
Gujarat,6337,932,14.707274735679343
Madhya Pradesh,4515,769,17.032115171650055
Meghalaya,1794,523,29.15273132664437
Uttar Pradesh,5292,1084,20.48374905517763
West Bengal,4252,1229,28.90404515522107
Odisha,2218,325,14.652840396753833
Sikkim,4164,973,23.36695485110471
Tamil Nadu,3788,1050,27.71911298838437
West Bengal,9029,2056,22.7710709934655
Maharashtra,7731,1031,13.335920320786443
Arunachal Pradesh,1638,367,22.405372405372407
Manipur,2258,504,22.320637732506643
Sikkim,6581,1255,19.070050144354962
Himachal Pradesh,5217,1131,21.679125934445086
Chhattisgarh,8495,2352,27.68687463213655
Manipur,1250,192,15.36
Tamil Nadu,2933,747,25.468803273099216
Sikkim,6156,911,14.798570500324887
Maharashtra,9776,2467,25.235270049099835
Tamil Nadu,6597,1223,18.538729725632862
Manipur,5851,726,12.40813536147667
Andhra Pradesh,2783,734,26.37441609773626
Odisha,8822,912,10.337791883926547
Goa,940,150,15.957446808510639
Tamil Nadu,3580,407,11.368715083798882
Odisha,5894,1586,26.90872073294876
Jharkhand,2387,586,24.549643904482615
Arunachal Pradesh,8380,2091,24.952267303102627
Rajasthan,5295,1386,26.175637393767705
Himachal Pradesh,8914,2591,29.06663675117792
Himachal Pradesh,1187,257,21.65122156697557
Punjab,7641,1870,24.473236487370762
Haryana,3290,542,16.474164133738604
Uttarakhand,1092,179,16.39194139194139
Odisha,6816,1166,17.10680751173709
Uttar Pradesh,8266,2271,27.47398983789015
Nagaland,3096,864,27.906976744186046
Karnataka,6401,896,13.997812841743478
Kerala,1637,268,16.371411117898596
Arunachal Pradesh,7012,2071,29.535082715345123
Arunachal Pradesh,3603,396,10.990840965861782
Gujarat,2509,647,25.787166201673973
Punjab,4164,430,10.326609029779059
Gujarat,1686,219,12.98932384341637
Goa,9341,1485,15.8976554972701
Chhattisgarh,3921,964,24.585564906911504
Assam,2322,378,16.27906976744186
Telangana,7934,1300,16.385177716158307
Himachal Pradesh,7575,2158,28.48844884488449
Himachal Pradesh,4972,1433,28.821399839098955
Mizoram,2476,636,25.68659127625202
Haryana,2082,462,22.19020172910663
Himachal Pradesh,3666,580,15.821058374249864
Tripura,2985,525,17.587939698492463
Telangana,6200,983,15.854838709677418
Rajasthan,6317,1322,20.927655532689567
Uttarakhand,9376,2326,24.808020477815703
Tamil Nadu,7819,886,11.331372298247858
Jharkhand,9182,1574,17.142234807231542
Gujarat,689,174,25.25399129172714
Tripura,8027,1588,19.78323159337237
Manipur,2221,524,23.592976136875283
Punjab,8614,1153,13.38518690503831
Haryana,8911,2264,25.40680058354842
Tripura,2286,677,29.615048118985126
Rajasthan,5141,983,19.120793619918302
Odisha,9112,1673,18.360403863037753
Bihar,1487,439,29.52252858103564
Andhra Pradesh,5997,942,15.70785392696348
Rajasthan,6980,1406,20.1432664756447
Tripura,8162,2349,28.779710855182554
Andhra Pradesh,4972,1330,26.749798873692683
West Bengal,1906,436,22.875131164742918
Madhya Pradesh,4137,946,22.86681169929901
Uttarakhand,5773,1091,18.898319764420577
Chhattisgarh,7697,1424,18.50071456411589
Odisha,1325,319,24.07547169811321
Tamil Nadu,2612,511,19.563552833078102
Assam,9136,1464,16.024518388791595
Odisha,5865,1502,25.60954816709292
Odisha,1663,454,27.300060132291044
Manipur,2890,505,17.474048442906575
Haryana,7894,1719,21.776032429693437
Kerala,3021,740,24.495200264812976
Karnataka,2460,490,19.91869918699187
Uttar Pradesh,1895,421,22.21635883905013
Uttarakhand,7892,1950,24.708565636087176
Gujarat,7594,802,10.560969186199632
Jharkhand,4305,955,22.18350754936121
Tamil Nadu,4792,680,14.190317195325541
Andhra Pradesh,6811,801,11.760387608280723
Assam,1634,409,25.03059975520196
Nagaland,9021,2067,22.913202527435985
Karnataka,3895,889,22.824133504492938
Rajasthan,7870,1503,19.097839898348155
Gujarat,4467,915,20.483546004029552
Bihar,4746,1108,23.34597555836494
Himachal Pradesh,7498,2066,27.554014403841027
West Bengal,3064,510,16.64490861618799
West Bengal,5448,1029,18.887665198237887
Madhya Pradesh,1617,436,26.96351267779839
Haryana,3559,711,19.977521775779714
Sikkim,4008,677,16.89121756487026
Uttar Pradesh,7810,787,10.076824583866838
Andhra Pradesh,5048,1115,22.087955625990492
Kerala,5346,1368,25.589225589225588
Assam,6061,900,14.849034812737171
Arunachal Pradesh,2470,266,10.76923076923077
Mizoram,1086,112,10.313075506445673
Kerala,5480,1268,23.138686131386862
Goa,2304,439,19.053819444444446
Manipur,9804,2682,27.356181150550796
Kerala,7952,1384,17.404426559356136
Uttar Pradesh,8302,2236,26.93326909178511
Telangana,5804,1561,26.89524465885596
Karnataka,710,108,15.211267605633802
Punjab,7297,1027,14.074277100178156
Chhattisgarh,1011,206,20.375865479723046
Rajasthan,2790,539,19.31899641577061
Haryana,3496,951,27.202517162471395
Arunachal Pradesh,2214,662,29.90063233965673
Telangana,2307,564,24.44733420026008
Telangana,1405,381,27.11743772241993
Tripura,5715,613,10.726159230096238
Uttar Pradesh,2943,470,15.970098538905878
Goa,3793,415,10.94120748747693
Tamil Nadu,5027,1409,28.028645315297396
Nagaland,8309,1780,21.422553857263207
Mizoram,8973,2655,29.58876629889669
Mizoram,7361,1306,17.742154598559978
Andhra Pradesh,7021,1330,18.943170488534395
Odisha,3133,723,23.076923076923077
Bihar,3750,1031,27.493333333333332
Arunachal Pradesh,2863,494,17.254628012574223
Gujarat,2599,397,15.275105809926895
Rajasthan,2765,809,29.258589511754067
Andhra Pradesh,1479,375,25.354969574036513
Himachal Pradesh,6871,1771,25.77499636151943
Tripura,6893,1169,16.959234005512837
Gujarat,5080,1037,20.413385826771655
Kerala,7959,872,10.956150270134438
Chhattisgarh,5709,973,17.043265020143632
Sikkim,1553,402,25.885383129426913
Goa,3885,1134,29.18918918918919
Haryana,9946,1574,15.825457470339835
Telangana,8024,1402,17.47258225324028
Uttar Pradesh,5675,910,16.0352422907489
Punjab,2257,610,27.027027027027028
Karnataka,2696,343,12.722551928783382
Goa,6342,940,14.821822768842635
